"ファネル","承認元シート","No.","レビュー状態","行種別","フェーズ","シナリオ名","管理ID","対象・入口条件","配信タイミング","媒体","推奨形式","管理名称","件名","本文（全文・編集可）","CTA文言","CTA URL／変数","付与ラベル","解除ラベル","停止・除外条件","終了条件／次シナリオ","実装メモ","画像URL（YouTube原本）","画像プレビュー（セル内）","UTAGE挿入位置","画像内テキスト","使用指示・注意"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","27","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第1日程","chBZyUC5u0cb","セミナー未申込・日程不可未選択・面談未予約","Meta第1日程 2日前10:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-B03（開催2日前10:00）","","【LINEメッセージ 1／text】

こんな方に向いています。😊
・AIを仕事や副業につなげたい
・自分の商品を作りたい
・発信しても何を売ればいいか分からない
・一人で回せる仕組みを作りたい🔥

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第1日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第1日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第1日程案内","第1日程開始まで。未経過の配信だけ実行。","https://drive.usercontent.google.com/download?id=1TfZL9mHXInWc6LCLOoJNmpwH6znqJLcZ&export=view&confirm=t","=IF(U39="""","""",IMAGE(U39))","本文直前（画像→本文→CTA）","セミナー第2回案内","吉本さんDrive原案 META_SEMINAR_04-seminar-second-session.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","28","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第1日程","bPqbxIX4OVHi","セミナー未申込・日程不可未選択・面談未予約","Meta第1日程 2日前20:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-B04（開催2日前20:00）","","【LINEメッセージ 1／text】
社長、営業マン、経理担当者、マーケティング担当者💡

雇わなくてもAIエージェントがあなたの手と足になって働いてくれます。AIエージェントを使って会社を作る方法を学びましょう。📣

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第1日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第1日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第1日程案内","第1日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","29","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第1日程","RSqeGyYE2rfk","セミナー未申込・日程不可未選択・面談未予約","Meta第1日程 前日09:00","LINE","テキスト＋ボタン","SEM-B05（開催前日09:00）","","【LINEメッセージ 1／text】

AIでひとり起業攻略法
開催日時は申込ページでご確認ください

申込は名前とメールアドレスの2項目で完了します。✨

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第1日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第1日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第1日程案内","第1日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","30","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第1日程","3343Rx0CqrIS","セミナー未申込・日程不可未選択・面談未予約","Meta第1日程 前日15:00","LINE","テキスト＋ボタン","SEM-B06（開催前日15:00）","","【LINEメッセージ 1／text】
AIを使えば、作業時間は短くなり、外注費も雇用も必要なくなります。🚀

ただし、AIエージェントを適切に組織化して運用するテクニックが必要です。明日は、その設計部分を中心にお話しします。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第1日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第1日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第1日程案内","第1日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","31","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第1日程","24HUpDar6IB0","セミナー未申込・日程不可未選択・面談未予約","Meta第1日程 前日21:00","LINE","テキスト＋ボタン","SEM-B07（開催前日21:00）","","【LINEメッセージ 1／text】
%line_name%さん、どこか予定は空けられそうですか？😊

セミナーはライブなので、その場で質問も可能です。参加する場合は、今のうちに登録を済ませてください。🔥

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第1日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第1日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第1日程案内","第1日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","32","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第1日程","WvjKarVV5Oh3","セミナー未申込・日程不可未選択・面談未予約","Meta第1日程 当日09:00","LINE","テキスト＋ボタン","SEM-B08（開催当日09:00）","","【LINEメッセージ 1／text】

AIでひとり起業攻略法
開催日時は申込ページでご確認ください

AIを自分の事業へつなぐ道筋を、今日のセミナーですべてお伝えします。📣

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第1日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第1日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第1日程案内","第1日程開始まで。未経過の配信だけ実行。","https://drive.usercontent.google.com/download?id=1yrLlzX5f_0dyNEwmmawSqjPnFl55cQtN&export=view&confirm=t","=IF(U44="""","""",IMAGE(U44))","本文直前（画像→本文→CTA）","セミナー本日開催","吉本さんDrive原案 META_SEMINAR_03-seminar-today.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","33","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第1日程","uFvnt0A4Njsx","セミナー未申込・日程不可未選択・面談未予約","Meta第1日程 開始3時間前","LINE","テキスト＋ボタン","SEM-B09（開始3時間前）","","【LINEメッセージ 1／text】


まだ申込は間に合います。名前とメールアドレスを入力すると、参加用Zoom URLが届きます。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第1日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第1日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第1日程案内","第1日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","34","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第1日程","Dq5k8JrM1aww","セミナー未申込・日程不可未選択・面談未予約","Meta第1日程 開始30分前","LINE","テキスト＋ボタン","SEM-B10（開始30分前）","","【LINEメッセージ 1／text】


今日ここで、AIの情報収集から「自分の事業を作る側」へ進みたい方はご参加ください。🎥

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第1日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第1日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第1日程案内","第1日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","35","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第1日程","c4DE7dl6EP7m","セミナー未申込・日程不可未選択・面談未予約","Meta第1日程 開始10分前","LINE","テキスト＋ボタン","SEM-B11（開始10分前）","","【LINEメッセージ 1／text】
セミナーご参加を
迷っていた方は、こちらが最後のご案内です。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第1日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第1日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","META_SEM_11_第2日程が最後","第1日程開始まで。未経過の配信だけ実行。","https://drive.usercontent.google.com/download?id=1ExnPbEFrCOaYOdqHC0SC9KGVSzmedlQm&export=view&confirm=t","=IF(U47="""","""",IMAGE(U47))","本文直前（画像→本文→CTA）","セミナー最終案内","吉本さんDrive原案 META_SEMINAR_05-seminar-final-day.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","36","レビュー中","メッセージ","セミナー募集","META_SEM_11_第2日程が最後","META-SEM-LAST-DATE","第1日程終了・セミナー未申込・日程不可未選択","Meta第1日程終了後（第2日程の募集開始時刻）","LINE","text+button","SEM-LAST-DATE","","【LINEメッセージ 1／text】
Meta第1日程は終了しました。
次が最後の日程です！📢

📅 [Meta第2日程]

まだお申し込みでない方は、こちらから参加枠をご確認ください👇","最後の日程に申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","META_SEM_10_セミナー募集_第2日程","2日程制に必要な最小限の新規文。","","","","",""
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","37","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","LQpvKDFjDGsM","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 14日前10:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-A01（開催14日前10:00）","","【LINEメッセージ 1／text】
%line_name%さん、次回のZoomライブセミナーが決まりました。✨

「AIでひとり起業攻略法」
開催日時は申込ページでご確認ください

AIを触るだけで終わらず、自分に合う事業テーマを見つけ、商品・集客・販売へつなげる考え方をお伝えします。😊

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","https://drive.usercontent.google.com/download?id=13_uoqZJY14DwBZZe7mcFTkkE-umdd3AX&export=view&confirm=t","=IF(U49="""","""",IMAGE(U49))","本文直前（画像→本文→CTA）","セミナー3日程案内","保管のみ。画像内に「直近3日程から選べます」とあるため、今回の2日程運用ではUTAGE送信に使用しない。2日程版の承認画像が用意された場合のみ差し替える。原本自体は削除・加工しない。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","38","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","AqiRBjFsP3Kl","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 12日前19:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-A02（開催12日前19:00）","","【LINEメッセージ 1／text】
AIの情報は増えているのに、「自分は何をすればいいか」が決まらない。😌

そんな状態から抜け出したい方。こちらのセミナーにぜひお申し込みください👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","https://drive.usercontent.google.com/download?id=1TJcHlzjBljzex6UaexU-app0GpFuRI5K&export=view&confirm=t","=IF(U50="""","""",IMAGE(U50))","本文直前（画像→本文→CTA）","金子さん向けセミナー初期案内","吉本さんDrive原案 META_SEMINAR_16_金子さん_セミナー初期案内.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","39","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","JHSy8ypSk7Oy","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 10日前10:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-A03（開催10日前10:00）","","【LINEメッセージ 1／text】
ひとり起業は、全部を一人で頑張ることではありません。😊

AIに任せる部分と、自分が判断する部分を分けることで、商品づくり・発信・販売を小さく回し始められます。AIでひとり起業攻略法 で具体的に解説します。📣

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","40","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","pn1FoJ7Cr80a","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 8日前19:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-A04（開催8日前19:00）","","【LINEメッセージ 1／text】
AI初心者大歓迎です。😊

まだ商品がない、強みが分からない、副業の方向性も決まっていない。そこからスタートしていきましょう。💡

開催日時は申込ページでご確認ください

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","https://drive.usercontent.google.com/download?id=1Hs1omPXAszBt_06r5nnIGFS8kHrRYtAW&export=view&confirm=t","=IF(U52="""","""",IMAGE(U52))","本文直前（画像→本文→CTA）","金子さん向けセミナー日程選択","吉本さんDrive原案 META_SEMINAR_17_金子さん_日程選択.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","41","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","META-SEM-D7-10-NEW","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 7日前10:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-D7-01（開催7日前10:00）","","【LINEメッセージ 1／text】
セミナー開催まで【あと1週間】です！🗓️✨

今回のセミナーでは、単にAIの知識を
増やすだけではなく、以下の3点を
あなたのペースに合わせて整理していきます🌱✨

１．今のあなたに実践できること🚀
２．あなたの生活・仕事で「AIを活かせる場面」🤖
３．今日からスタートできる「最初の一歩」💪

▼お席の確保はこちらからどうぞ👇😊
[Meta第2日程申込URL]","セミナー内容を確認する","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","吉本さん原案 SEM-U17 を基礎。本文・絵文字を優先し、開催1週間前の表記と分岐・変数だけ現行確定ルールへ合わせる。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","42","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","META-SEM-D7-20-NEW","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 7日前20:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-D7-02（開催7日前20:00）","","【LINEメッセージ 1／text】
セミナー開催まで【あと1週間】です！🗓️✨

セミナーのお申し込みは、お名前と
メールアドレスを入力するだけで完了します📝✨

ご登録後、参加URLをLINEとメールの
両方へお送りします。
当日都合が悪くなりましたら、キャンセルの連絡をいただければ問題ございませんので、
まずは開催日時が合うかだけでも確認してみてくださいね👇😊
[Meta第2日程申込URL]","日時を確認して申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","吉本さん原案 SEM-U18 を基礎。本文・絵文字を優先し、開催1週間前の表記と分岐・変数だけ現行確定ルールへ合わせる。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","43","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","hwMrSLSGqmde","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 6日前10:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-A05（開催6日前10:00）","","【LINEメッセージ 1／text】
AIツールの使い方だけ学んでも、AIで事業は構築できません。😌

今回のセミナーでは、AIで同事業を構築するかをお見せし、ストレスのない働き方を手に入れていただきます👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","https://drive.usercontent.google.com/download?id=1xxqJTBBM9ICNyq8QRZOEH_eKjlSqSCqR&export=view&confirm=t","=IF(U55="""","""",IMAGE(U55))","本文直前（画像→本文→CTA）","AIひとり起業セミナー訴求","吉本さんDrive原案 META_SEMINAR_02-ai-solo-business.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","44","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","UGcaRCoMFOxK","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 5日前19:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-A06（開催5日前19:00）","","【LINEメッセージ 1／text】
今回は録画教材ではなく、Zoomライブで開催します。🎥

同じ内容でも、開催日に時間を取り、その場で自分の課題として考えると理解が変わります。参加できる方は今のうちに予定を確保してください。🔥

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
